Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
5908,1,1,-0.3355,-0.19256,-1.22735,1.88437,-0.07313,-0.58966,-1.22266,-0.06146,-0.37356,0.09876,0.27767,-0.98802
6643,1,1,0.27662,0.58789,1.53818,-0.21042,0.47347,0.21774,0.86162,0.8568,1.29079,0.2999,0.27767,-0.98802
7384,1,1,-0.46131,-0.4034,-1.22735,1.72323,-1.16634,-0.54929,0.86162,-0.06146,1.0134,-0.26328,0.27767,-0.98802
9298,1,1,0.14231,0.12768,-1.22735,0.59527,-0.07313,-0.42818,0.86162,-0.06146,2.12296,-1.10804,0.27767,-0.98802
11872,1,1,-0.3312,-0.24517,0.61634,-0.69383,1.56668,0.137,-1.81524,-0.97973,-1.20573,0.70216,0.27767,-0.98802
40184,1,1,-0.56892,-0.53778,1.53818,-0.69383,-1.16634,0.45996,0.84512,0.39767,-0.37356,1.30556,0.27767,-0.98802
5932,1,1,-0.55658,-0.54224,0.61634,-0.53269,0.47347,0.17737,-1.92681,-0.52059,0.73601,1.90896,0.5026,0.06524
7372,1,1,-0.6321,-0.52646,-1.22735,1.72323,-0.07313,-1.23557,0.82121,-0.97973,-0.92834,-0.67704,0.5026,0.06524
8854,1,1,-0.26862,-0.30948,-0.30551,-1.49952,-0.07313,0.41959,0.86162,0.39767,-1.20573,-0.50464,0.5026,0.06524
10654,1,1,0.25857,0.05814,-1.22735,1.72323,1.02008,-0.42818,0.70821,1.31593,0.73601,1.00386,0.5026,0.06524
11968,1,1,1.84401,1.97779,-0.30551,0.11185,0.47347,-0.10522,0.86162,1.31593,-0.37356,-0.80634,0.5026,0.06524
13948,1,1,-0.424,-0.34262,1.53818,-0.69383,-1.71295,0.41959,-1.22266,-0.97973,0.73601,0.82284,0.5026,0.06524
14875,1,1,2.19477,2.10958,1.53818,0.27299,-1.16634,-0.22633,-1.22266,-0.97973,-2.87007,-1.22872,0.5026,0.06524
20305,1,1,0.01418,0.08092,-1.22735,1.72323,-0.61974,-0.22633,0.86162,-0.97973,-0.65095,-0.26328,0.5026,0.06524
23620,1,1,2.84415,0.50336,0.61634,0.27299,-0.61974,-0.22633,-1.22266,-0.97973,,-0.98736,0.5026,0.06524
40064,1,1,-0.51359,-0.56024,0.61634,0.11185,1.02008,0.33885,0.64987,1.31593,0.45861,-0.50464,0.5026,0.06524
40173,1,1,0.22685,-0.14952,0.61634,-0.37156,0.47347,0.01589,0.75119,-0.97973,,1.90896,0.5026,0.06524
10134,1,1,0.48543,0.27359,-0.30551,0.11185,-2.25955,-0.42818,0.86162,-0.52059,1.29079,-0.80634,0.11191,1.24878
8566,1,1,0.08684,0.11622,1.53818,0.43413,-1.71295,-0.2667,-1.22266,-0.97973,0.45861,1.00386,-0.76084,-1.51962
9346,1,1,-0.33031,-0.24574,1.53818,-0.37156,-0.61974,-0.10522,0.80812,-0.97973,-1.76051,0.70216,-0.76084,-1.51962
20341,1,1,-0.24097,0.32877,0.61634,0.27299,-1.71295,-0.22633,-1.22266,-0.97973,-0.92834,-0.98736,-0.76084,-1.51962
20644,1,1,-0.01316,-0.18581,1.53818,0.27299,-1.71295,-0.38781,-1.22266,-0.97973,1.56818,-1.22872,-0.76084,-1.51962
4210,1,1,-0.03211,-0.17523,-0.30551,-0.37156,1.02008,-0.22633,0.86162,0.39767,-0.65095,-0.15984,-0.91324,-0.60791
7477,1,1,-0.24996,-0.28871,-1.22735,0.7564,-0.07313,-0.14559,0.86162,-0.52059,-0.92834,-0.98736,-0.91324,-0.60791
9046,1,1,-0.34504,-0.3322,-0.30551,-0.53269,-0.07313,0.17737,-0.42344,0.39767,0.45861,-1.71144,-0.91324,-0.60791
401752,1,1,-0.63708,-0.47895,,-0.04928,,0.01589,,-0.97973,,-0.50464,-0.91324,-0.60791
10142,1,1,-0.45863,-0.42704,1.53818,-1.17724,0.47347,0.66181,0.86162,0.8568,1.56818,1.18488,0.45722,-1.19539
11866,1,1,1.20367,2.71744,0.61634,-1.49952,0.47347,0.01589,0.86162,-0.97973,-1.20573,-0.80634,0.45722,-1.19539
21994,1,1,-0.21373,0.07819,-0.30551,1.72323,0.47347,-1.0741,0.86162,1.31593,-1.48312,-1.71144,0.45722,-1.19539
11710,1,1,0.07113,0.68901,-0.30551,1.72323,-1.71295,-1.31631,0.86162,-0.06146,-1.20573,0.09876,-1.46519,-1.14839
4138,1,1,-0.04084,-0.24304,0.61634,-0.21042,0.47347,0.05626,0.86162,-0.97973,0.45861,0.09876,0.50386,0.49015
13855,1,1,-0.50721,-0.20227,0.61634,-1.01611,0.47347,0.17737,0.6288,-0.97973,0.73601,0.26333,0.50386,0.49015
40157,1,1,-0.60253,-0.54769,0.61634,1.23982,0.47347,-0.10522,-1.22266,-0.52059,-0.92834,-0.98736,0.50386,0.49015
40194,1,1,-0.0808,-0.00169,-1.22735,-0.85497,-1.16634,0.5407,-0.11036,-0.97973,0.73601,0.70216,0.50386,0.49015
12304,1,1,-0.31011,-0.25907,-0.30551,0.11185,-0.07313,0.05626,-0.0523,-0.52059,0.73601,0.70216,-1.5905,-1.5063
6766,1,1,-0.1807,-0.25385,0.61634,0.27299,1.02008,-0.02448,-1.90604,-0.06146,-0.09617,1.39176,0.07789,-0.1983
10228,1,1,-0.08895,0.02515,-0.30551,-0.04928,-0.61974,-0.34744,-1.92767,-0.97973,-0.65095,-1.71144,0.07789,-0.1983
13582,1,1,-0.52928,-0.43788,0.61634,-0.85497,0.47347,0.33885,-1.92767,0.8568,0.18122,1.90896,0.07789,-0.1983
23653,1,1,0.00098,-0.09283,0.61634,0.11185,0.47347,-0.10522,0.86162,-0.97973,-0.09617,0.55131,0.07789,-0.1983
10170,1,1,-0.12589,-0.12356,1.53818,-1.17724,1.02008,0.5407,0.57074,-0.52059,-0.37356,1.90896,0.44463,1.09031
40187,1,1,-0.57823,-0.43291,0.61634,-0.04928,-2.80616,0.41959,0.86162,1.31593,-0.09617,1.42624,0.44463,1.09031
