ID	Group	gender	condition	ZENGDiff	ZSTEMMajorDiff	ZCMDiff	ZDV	Zmathid	ZSAQ1	Zevap2	ZDwrong	ZFDMNBG	ZSDMNBG	ZSFPNBG	ZFDPDBG	ZFDMNSMT	ZFDMNSMA	ZFDPDSMT	ZFDPDSMA	ZSDMNSMT	ZSFPNSMT	ZSFPNSMA	ZSDMNSMA	coratmpt
64360	4	1	1	-1.070361362	-0.66889701	-1.281470335	-0.177332995	0.550695196	-1.534671243	1.356510191	0.172577206	 	 	 	 	 	 	 	 	 	 	 	 	0
64375	3	1	0	-0.054023261	0.177746196	0.032783061	0.538224069	-0.575473692	0.010136534	-0.593473209	-1.362347933	-0.634004747	0.257171844	-0.285732001	-0.225860386	-0.450173637	0.603393782	0.822430998	-1.439759072	0.555150292	0.194939815	-0.518787925	0.241069735	75
65278	2	0	1	-0.325649633	-1.361555075	-0.537963908	-1.429557856	1.376552381	1.554944311	0.381518491	0.438282461	0.633733144	0.060487101	1.151688503	2.375665854	0.507645821	0.482884671	0.859661425	1.419797626	0.149845204	0.001078206	0.832430655	-0.399860093	25
65616	2	0	1	 	 	 	-1.429557856	1.001162751	-4.624286797	-0.593473209	-0.630140497	0.774115466	0.424749151	0.403790078	1.688688024	0.427190763	0.802904683	0.824416627	1.082691355	0.713852443	0.22675464	0.064263833	0.109077684	50
65659	3	1	0	-0.981286013	-1.098523419	-0.823332795	0.180445537	0.775928974	1.554944311	0.381518491	0.84177113	0.325350486	-1.0387999	-0.471945428	-1.40226302	-0.69985458	0.123442654	-0.638780066	-0.519499872	-1.049084527	-1.054266841	-1.734902878	-1.989751009	83.33333333
65699	2	0	1	-0.288659221	-0.46176052	0.356117987	-0.714000792	0.775928974	0.782540422	-1.080969059	0.819834664	-0.181073623	0.219074316	1.104969746	1.194625579	-0.223773441	-0.812212301	0.024053095	0.565817009	0.527329128	0.417091208	0.596008906	-0.250230408	0
65888	3	1	0	0.209000517	0.324813371	-0.102069376	1.074891866	-0.575473692	-0.762267354	-0.105977359	0.036991227	1.27489394	0.718949352	0.928074181	 	1.882385115	0.889055282	-2.989572018	-2.628999277	0.747649384	1.620762663	0.832536487	0.753955126	66.66666667
66173	2	0	1	0.920991885	1.265480137	0.319269452	0.180445537	0.100227641	1.554944311	0.381518491	0.766342399	 	 	 	 	 	 	 	 	 	 	 	 	33.33333333
66700	2	0	1	2.025150273	0.979746415	-0.60781397	-0.892890058	0.625773122	0.010136534	-0.105977359	-0.780064745	-0.448070572	1.006249129	0.618911202	-1.059163762	0.630331966	-0.269112313	-0.477332508	-1.944566634	1.296076664	0.383933993	0.256649308	1.195853941	62.5
66832	1	0	0	0.214758894	0.731609036	1.364347508	0.001556271	0.100227641	0.782540422	-1.080969059	0.423856683	-1.509664049	 	 	1.020796905	-2.416655374	-0.89488133	1.247840229	0.655604568	 	 	 	 	16.66666667
66889	2	0	1	1.245481327	0.528074193	-0.441592217	-0.714000792	-0.425317841	-0.762267354	-1.568464909	-0.164949216	-1.442821967	-0.510538451	0.478804344	0.347655553	-1.073732459	-1.514147909	0.447712561	-0.278703978	0.016674042	0.558308025	0.464286603	-0.716410111	0
67087	1	0	0	-0.656890944	0.858703732	-0.52697025	-1.25066859	0.100227641	0.010136534	-1.080969059	-0.541879211	-1.654513195	-0.73655094	0.885889808	0.799994751	-0.27252899	-2.17122304	0.664804803	0.102501633	-0.350681758	0.793451171	0.965818748	-0.855014842	80
67325	1	0	0	 	 	 	-0.177332995	0.100227641	0.010136534	-0.105977359	-0.413418716	-0.566630489	0.470650536	-0.041727405	0.712891371	-0.684730295	0.305034723	0.0586446	0.773899102	0.222888747	-0.349069215	-0.86408607	0.983854725	20
67393	1	0	0	 	 	 	-0.177332995	0.100227641	0.010136534	1.356510191	-0.647757765	-0.138328619	-0.146574306	-0.095997599	1.036994631	-0.025042865	-0.408028202	-1.146535635	0.614943368	-1.060416862	1.649478796	1.035786232	0.40553364	50
67788	1	0	0	0.209000517	0.324813371	-0.102069376	-1.25066859	1.451630307	0.782540422	-0.593473209	1.506566893	 	 	 	 	 	 	 	 	 	 	 	 	57.14285714
67805	1	0	0	-1.171136914	-1.126942733	-0.857498619	-0.535111527	-1.025941248	-0.762267354	1.844006041	-0.971828838	-0.02029041	-1.918868301	-0.665869566	0.415357347	-0.230442745	-0.358369188	0.52162239	0.149375406	0.251476608	-1.110091202	-0.463382784	-3.379630098	50
68038	3	1	0	-0.855203981	0.013148451	0.250770133	-0.177332995	0.100227641	0.010136534	-0.105977359	0.382582012	-0.051268586	0.260073327	0.531303704	-0.038354314	0.731812834	0.481039304	-0.047894136	-0.557615614	0.132543309	0.491009719	0.413223208	-0.136513143	100
68236	2	0	1	0.383728403	-0.645910178	0.790292996	1.969338196	-2.602577691	-0.762267354	-0.593473209	1.620863552	0.62280922	 	 	0.254868125	1.047085084	0.203659191	-0.183093795	-0.267584898	 	 	 	 	33.33333333
68498	1	0	0	0.209000517	0.324813371	-0.102069376	0.717113335	-0.575473692	0.782540422	-0.593473209	0.363849024	1.139104434	-1.019630142	-1.313773429	1.025375041	0.330215795	1.059170611	0.252573532	0.102770883	-1.709274644	-0.836186171	-0.974936711	-1.830390447	50
68520	1	0	0	-0.209349003	-1.213109004	-1.097338774	-1.429557856	0.100227641	-1.534671243	-1.568464909	1.293103753	0.358979583	-0.441075116	0.005690512	-1.439973319	0.638993773	-0.707767321	-0.720809418	-2.458618916	-0.094487961	-0.67765419	-0.982448137	-0.171083856	28.57142857
68985	4	1	1	2.100932829	-1.61764766	-1.415709281	 	 	0.010136534	 	-0.411706945	 	 	 	 	 	 	 	 	 	 	 	 	-99
68987	3	1	0	 	 	 	0.359334803	0.100227641	0.010136534	1.844006041	0.197639207	0.719568859	0.249687632	-1.077239563	0.60141897	0.26030143	0.309537665	0.971091977	1.008345847	-0.05413697	-0.617469959	-1.775399789	0.048498139	33.33333333
69189	1	0	0	1.501197763	-0.728720118	0.24200719	-0.177332995	0.775928974	0.782540422	-0.593473209	-0.204174065	-0.738465247	-0.214387322	0.448719451	-0.850071827	-0.729329555	-0.195297931	-0.136987903	-0.547294515	-0.552292415	1.462225566	0.904594067	-0.740792457	60
69390	3	1	0	0.209000517	0.324813371	-0.102069376	-1.071779324	0.100227641	0.010136534	-0.105977359	0.533620267	0.828406925	-0.011759202	0.986942226	-0.173681938	0.259975102	0.938487767	0.303234882	-0.058315632	0.084975274	-0.021520938	1.010286491	0.911876343	100
69494	2	0	1	1.119248971	0.026134489	-0.14797137	-0.535111527	0.100227641	1.554944311	-1.080969059	-0.953625129	-0.512340663	0.247951671	0.031088859	-0.465411639	-0.829642056	-1.532923303	-0.27340372	-0.33685682	-0.037158801	-0.198952825	-0.465938374	-0.169827357	57.14285714
69637	3	1	0	 	 	 	-0.535111527	0.775928974	0.010136534	-0.593473209	-1.864272521	0.173559871	-0.222964137	-0.270532513	0.027582908	0.420291268	-0.1182371	-0.820906963	-0.494246378	0.657241483	0.127725741	1.004350608	0.065160588	100
69726	1	0	0	0.214758894	0.731609036	1.364347508	-0.892890058	0.775928974	0.782540422	-0.593473209	2.243769398	-0.676406694	0.610600841	0.629892757	0.548409792	-0.484172052	-0.069480245	0.206290779	1.088269755	1.263140116	0.967967669	0.816896434	1.247366494	75
69742	1	0	0	-0.004545196	0.755332195	1.684611165	-1.071779324	1.451630307	-0.762267354	1.356510191	-0.701525351	0.40904747	0.315669884	0.604935396	-0.348215986	0.581459459	0.846000663	1.051702447	0.698750312	0.773088107	-0.091227271	0.483916394	0.08332747	25
69875	1	0	0	-0.164100193	0.482991685	0.403937925	1.253781132	-2.602577691	0.010136534	-0.593473209	1.093521715	-0.779370749	0.495938464	0.000949659	0.82751986	0.050812092	0.335767911	1.042166375	0.407945868	0.986325318	1.325155291	0.545703605	1.275702298	60
69988	1	0	0	-1.314953469	-1.134587401	-0.294262587	-0.356222261	0.175305567	0.010136534	-1.568464909	-0.773595857	 	-0.060952721	-0.430400386	-0.149047345	-3.385529687	-1.344217781	-0.444845577	-0.17029964	0.428341028	-0.900970061	-1.779543035	0.344015542	33.33333333
70076	4	1	1	-0.700763909	-1.285020888	0.505789956	-0.714000792	0.700851048	0.010136534	-0.593473209	-0.028060897	0.550417248	0.407747457	0.999419666	-0.183115075	0.644813503	-0.073159792	0.221259741	0.931004407	0.541860367	0.693487013	0.685314206	1.008204687	66.66666667
70306	3	1	0	1.650316835	-0.125175373	-0.84929973	-1.429557856	1.451630307	1.554944311	-1.080969059	-1.150408209	-1.218734529	-0.160102768	0.65779663	-0.71692978	-0.008612165	-0.778961069	0.170268201	-0.151895008	1.033577841	1.349798336	1.0275718	0.19318896	100
70420	3	1	0	1.164779655	1.445742062	0.756643462	1.432670398	-1.926876358	0.782540422	-1.080969059	0.447449165	-0.644508532	0.359989858	1.162173712	1.224720992	0.039924593	-0.253002149	1.660256307	-1.813782132	-0.998867616	0.74397523	1.126329274	0.642604798	40
70471	2	0	1	1.04818207	1.046797921	 	-1.071779324	1.376552381	0.010136534	1.844006041	-0.015894645	0.243422185	-1.137462597	-0.988296048	-0.90339365	0.264470478	0.521569529	-0.321490373	-0.491666487	-0.8603457	-2.399037058	-1.951755884	-0.883509317	100
70990	3	1	0	-0.288659221	-0.46176052	0.356117987	-1.071779324	0.775928974	1.554944311	-1.080969059	0.648667419	0.437660052	0.734228038	0.439993363	0.250149124	0.561056643	0.396433393	0.143694565	0.162428133	0.511171379	0.865692736	0.302895059	0.658877695	57.14285714
71275	1	0	0	-0.71773745	-1.530509244	-0.523641549	-0.892890058	0.775928974	0.782540422	1.356510191	1.848139746	-0.816723571	-1.101679874	-2.70568456	1.050899863	-1.027393408	-0.72565806	0.280599953	1.071095502	-0.238766339	-0.909490097	-1.753295879	-0.382987372	100
71377	4	1	1	0.18724063	-1.447756156	-1.228054911	-1.25066859	1.451630307	0.782540422	-0.105977359	0.021818645	0.384322581	-0.482266693	0.526262479	-0.293027235	0.458808141	0.368312268	-0.983367842	-1.22388018	0.102982889	0.963301148	0.989805119	0.649233925	0
72054	3	1	0	-0.162000078	0.795151113	0.528447886	-1.429557856	1.451630307	1.554944311	-0.105977359	-0.880483856	 	 	 	 	 	 	 	 	 	 	 	 	85.71428571
72174	2	0	1	0.632599326	0.182431841	0.25925137	-0.535111527	0.100227641	0.010136534	0.869014341	0.535757335	-1.192464175	-0.585327149	-1.237064053	0.345684204	0.311585723	-0.753084764	0.919753889	0.735911139	0.309501819	0.099011783	-0.590806477	-0.706533735	66.66666667
72895	1	0	0	0.238117258	-0.389046526	-0.042870806	1.253781132	-1.551486728	0.782540422	0.381518491	1.308573454	0.468890704	0.337536762	0.291644026	1.613647419	0.559420265	0.120131247	1.127907562	1.524743234	1.615155242	0.533975629	0.763750471	1.151371593	16.66666667
72931	2	0	1	-0.20298009	0.206494265	0.241341236	-1.429557856	1.451630307	0.010136534	0.381518491	0.019072888	-0.790960561	-0.336508085	0.149841939	0.20579664	0.288786464	-0.109796775	0.281385293	-0.084690889	0.044194836	0.596860589	0.339310718	-1.004006068	50
73079	3	1	0	-0.778735253	-1.068581058	-1.117939394	-1.071779324	-0.049928211	0.782540422	-1.568464909	-0.245400876	0.918249028	0.722632948	0.15102087	0.688253469	-0.119428434	0.615384012	0.247614459	0.228535666	0.985464882	0.62753201	-0.160271702	1.321744873	50
73140	1	0	0	-0.662709359	1.624775664	-0.622197554	0.717113335	-1.251175025	-0.762267354	0.381518491	-1.05696585	 	 	 	 	 	 	 	 	 	 	 	 	50
73143	3	1	0	-0.908361629	-0.907308333	-0.497502389	-1.429557856	1.001162751	0.010136534	-0.105977359	-0.107462361	0.342992481	0.780398225	0.944509837	0.238522338	0.034034646	0.24899757	1.374127532	-0.771979715	0.571368742	0.856042711	1.005356882	0.880020699	0
73175	3	1	0	-0.854434193	-0.193003494	-0.414125715	0.359334803	-0.575473692	0.010136534	-0.105977359	0.162432142	-2.010611881	0.314997759	-1.398826397	0.649255395	-1.732963139	-2.316633034	0.031586845	0.210117886	0.763114761	-0.461884594	-0.937147074	-0.243118718	22.22222222
73741	4	1	1	 	1.662026424	-0.101167126	0.538224069	-0.500395766	0.010136534	-1.568464909	0.344035382	0.335198511	-2.221672175	-3.008560918	0.357404674	-0.222462519	0.239682489	-1.943626769	0.236233344	-0.366779927	-2.619463797	 	-1.930489737	25
73995	2	0	1	-0.863943579	1.254563248	2.208712384	-1.429557856	0.250383492	0.010136534	1.356510191	0.420017518	0.191769316	-0.641664094	0.49847265	0.486220942	0.50844218	0.408190921	0.537684468	1.276812642	-0.696461528	0.300392591	0.009954663	0.160697056	66.66666667
74115	2	0	1	1.965580655	1.587154845	-0.427646873	-0.714000792	0.775928974	1.554944311	-0.105977359	-0.428348763	1.320411243	0.459335156	0.132421127	1.02393862	0.77849185	1.308882936	0.794547685	0.026545232	0.65050344	0.067491981	-0.182166968	0.571845565	25
74449	3	1	0	-0.254946224	-0.730851103	-0.82893503	-1.071779324	1.451630307	0.782540422	-0.593473209	-0.293724706	 	 	 	 	 	 	 	 	 	 	 	 	57.14285714
74632	1	0	0	-1.116745483	-1.201876343	-0.607413657	0.538224069	0.100227641	-0.762267354	0.381518491	-0.101375284	-1.077736911	0.422001482	0.201458391	0.824933064	-0.223341211	0.164475952	0.495296947	0.675365126	0.791771244	0.465325272	0.286021266	1.300494553	28.57142857
74647	3	1	0	-0.756119976	-0.764154585	-0.534081399	-0.177332995	1.226396529	0.782540422	-0.593473209	0.151068836	-0.566775741	1.02171022	-0.645948689	0.057656344	-1.343176545	-0.363657038	0.182402882	-0.034909334	1.006189023	0.107008893	-0.866417747	1.280907839	85.71428571
75036	1	0	0	-0.254946224	-0.730851103	-0.82893503	-1.25066859	1.301474455	-0.762267354	1.356510191	-0.381565538	-0.195504519	 	 	0.531147874	0.2499036	-0.278169259	0.49277091	0.942507164	 	 	 	 	14.28571429
75061	2	0	1	0.383728403	-0.645910178	0.790292996	-0.356222261	0.100227641	1.554944311	-0.593473209	0.49566148	-1.52109809	-1.138860581	0.815334656	-0.420175086	-0.16983904	-0.747001627	0.410327918	-1.539942032	-0.405597762	0.648878887	0.392328776	-1.412525637	-99
75221	2	0	1	-0.000842356	1.001782554	0.469528171	0.001556271	-2.602577691	-0.762267354	-1.080969059	0.737849592	-0.793874389	-0.774867263	1.234959901	0.049915962	0.310832317	-0.786175518	-0.60941121	-0.044845037	-0.19980883	-0.127874337	0.77401419	-0.179223054	66.66666667
75376	3	1	0	0.408554634	0.379814838	1.070471098	-1.071779324	1.226396529	0.782540422	-0.593473209	-0.622101689	1.065924213	-0.430755357	-1.290880664	-0.844820391	0.455446587	0.956329175	-0.13451504	-0.390405694	-0.750087575	-0.855132884	-1.169815745	-0.713457713	0
75568	3	1	0	-0.764956133	0.135645991	-0.444293475	-1.429557856	-3.278279024	-0.762267354	-0.105977359	-0.190891641	0.681413893	0.689845608	-0.748971546	-1.023834395	0.320451511	0.458960402	-0.472025444	-1.375233467	0.070330301	-0.608261853	-0.091543434	0.64256575	0
75888	2	0	1	-1.386991665	-1.056181722	-0.277035764	-0.177332995	0.400539344	0.782540422	0.869014341	0.290954353	0.651079434	-0.799843029	0.662409478	-0.781864908	0.356563037	0.374076952	0.409366114	0.114603745	1.280816954	0.661643403	0.589297609	0.592025262	100
76186	1	0	0	-0.493581635	-0.367975221	1.51076363	-1.429557856	0.550695196	1.554944311	-0.593473209	0.645507402	0.223965172	0.548815043	-0.948339987	0.12158325	-0.076000678	0.204525128	-1.090622691	0.230666906	0.335605285	-0.238646156	-2.053386696	0.811953401	0
76317	1	0	0	1.449797823	0.655682435	0.811366112	-0.356222261	0.775928974	0.782540422	1.356510191	-0.744951885	1.189140143	-2.292048723	-1.77147105	-1.443915952	1.13859414	0.646791498	-2.016915842	-1.994537355	-1.769091547	-1.483488517	-1.096863994	-3.395954546	45.45454545
76420	3	1	0	-1.487470469	-1.228103983	-1.67615003	0.001556271	0.100227641	0.010136534	1.356510191	1.074445041	0.754479384	0.867546432	-1.261565642	1.956925212	0.932981805	0.77154805	1.476867011	1.668212578	0.815534282	-1.011180675	-1.121071354	0.834167151	100
76472	1	0	0	-1.01580789	-0.593618598	-0.038924789	-0.714000792	0.775928974	0.010136534	-1.080969059	0.838883917	-0.725106055	0.159942004	0.185657212	0.0794358	-1.798366468	-0.583428583	1.296545126	0.66441604	-0.050249954	0.888401227	0.310445006	0.139728429	66.66666667
76986	3	1	0	-0.395182772	0.163107323	1.209435192	 	-0.500395766	 	 	0.34780163	0.62304588	0.978652554	0.209661838	1.2715211	-0.19159813	0.711435715	1.033657073	0.149359281	0.553655205	0.4055833	0.944883311	1.065160045	60
77636	3	1	0	0.383728403	-0.645910178	0.790292996	-0.714000792	0.100227641	-0.762267354	0.869014341	-1.516851908	0.158326039	-0.444964789	0.856228883	0.666727473	0.254344431	-0.002752884	-0.313367932	0.088253819	-0.557569098	0.150474874	0.580264977	0.737878128	66.66666667
78036	3	1	0	-1.386547203	-0.939183968	-0.953966439	-0.892890058	0.775928974	0.782540422	0.869014341	-0.772786099	0.112075338	0.104890232	0.495751137	-1.272667061	0.536092796	0.914412087	-1.832155593	-1.44658414	-0.500469813	0.542190619	-0.940493653	-0.030731515	12.5
78086	1	0	0	 	 	 	0.717113335	0.100227641	-0.762267354	0.869014341	1.115597049	-3.355024992	1.171172962	0.064328901	-1.234339718	-0.686433444	-2.806345045	0.183621759	-1.364263828	1.000166241	0.418533101	0.105025234	1.00256238	25
78097	1	0	0	1.460855257	0.435409198	-0.238312003	0.180445537	-0.575473692	-0.762267354	0.381518491	0.890939543	 	 	 	 	 	 	 	 	 	 	 	 	33.33333333
78746	1	0	0	-0.176871749	-0.167554717	0.226264946	-0.535111527	0.175305567	-0.762267354	-1.568464909	-0.450188971	-1.136286595	-0.122211961	0.476622727	0.261766314	-0.798505195	-1.399865274	-1.254861799	-0.691690224	-0.621955227	0.261792517	0.163172045	-0.33948049	40
78778	1	0	0	-1.461242582	0.79157409	0.08525793	-1.25066859	0.775928974	-0.762267354	0.381518491	-1.106232801	0.85399647	0.127720293	-1.293246495	0.854356666	0.409527271	0.178777345	0.478123368	0.76260635	-0.099533735	-0.344816137	-1.239422589	0.136417925	50
78818	4	1	1	-0.254946224	-0.730851103	-0.82893503	-1.071779324	1.451630307	0.010136534	0.381518491	-1.093681996	0.153407018	-0.35166937	1.159174388	-0.226351078	0.149090621	0.314028216	0.560430976	0.134784054	0.731810031	0.335517067	0.510294749	0.645598651	75
79171	4	1	1	-0.602907389	-0.606761308	-0.284715691	 	 	 	 	-1.495928114	 	 	 	 	 	 	 	 	 	 	 	 	-99
79316	1	0	0	-0.288659221	-0.46176052	0.356117987	-0.356222261	0.100227641	-0.762267354	0.869014341	1.216720628	0.464642967	 	-1.208285946	-1.229251517	0.296408518	0.371037353	-1.524152572	-1.176993336	 	-1.802827544	-1.689284023	 	50
79678	3	1	0	-1.692770961	-0.778709753	-1.43886957	-1.25066859	1.376552381	-0.762267354	-1.568464909	-0.847007217	0.253449314	0.331182888	-0.192652928	0.229433614	1.29706088	0.660018073	0.550350768	0.686954483	0.518238433	0.597698611	0.919106006	-0.01706442	33.33333333
79918	1	0	0	-0.244682024	0.948605946	0.40719919	-0.535111527	 	0.010136534	1.356510191	-0.283026703	0.765364546	0.439836606	1.005877143	0.892663897	1.353581061	0.735856843	1.61826848	1.939459717	0.856474171	0.877901217	0.634361326	0.253709167	-99
79943	1	0	0	 	 	 	0.359334803	0.100227641	0.010136534	1.356510191	0.04439483	1.144545859	0.427135955	0.606873911	0.208096221	0.921882692	1.176726471	0.393172126	0.510545276	0.461935995	0.947233522	0.930640931	-0.05187369	100
80050	3	1	0	 	 	 	-0.177332995	0.100227641	0.782540422	-0.105977359	0.53973093	-0.62948689	-0.125996689	0.970213818	1.329216497	-0.940634328	-0.141118076	0.731702613	1.30794216	0.454575092	-0.219383829	0.359987883	-0.509004435	85.71428571
80077	3	1	0	-0.854434193	-0.193003494	-0.414125715	-0.177332995	1.07323756	1.554944311	1.356510191	-0.003189973	-0.139197173	0.407056112	0.034395786	-0.256875869	-0.850051154	-0.147524728	-0.170001391	0.134514431	1.373218628	0.207879792	0.320261188	0.96955225	16.66666667
80564	3	1	0	-0.288659221	-0.46176052	0.356117987	2.506005993	-1.251175025	-0.762267354	-1.080969059	-1.871222957	-1.64369726	-0.761508097	-1.736398078	0.211263258	-0.678821009	-1.752172623	-0.518629433	-0.046426697	-0.305695821	-0.482437211	-1.296148913	-2.097623676	60
80918	4	1	1	2.100932829	-1.61764766	-1.415709281	 	0.325461418	 	 	-0.220925869	 	 	 	 	 	 	 	 	 	 	 	 	0
81234	2	0	1	-1.260160966	0.63057903	-0.093579553	0.717113335	-0.575473692	-0.762267354	1.356510191	0.078027316	-1.413466484	0.657235871	-0.307931311	0.140459133	-0.996629665	-0.571782708	-0.941830546	-0.615780581	1.078587412	-0.345022185	-0.225847433	1.410001195	40
81260	4	1	1	0.083162791	-0.868120328	0.596009225	0.717113335	-1.251175025	0.010136534	-0.593473209	-0.521860022	-0.711606217	0.609745445	-0.128288003	-0.659507014	-0.628333508	-0.110848945	0.377619898	-0.624321084	-1.936608969	0.657665534	0.745738852	0.386854126	60
81415	3	1	0	1.1410559	1.139729833	3.136340498	-1.071779324	0.400539344	0.010136534	-0.593473209	-0.651116671	0.706137808	0.814715924	0.733055477	0.61271446	1.385606317	0.852155965	1.902847024	0.516368741	0.602576626	0.939925855	0.870973015	1.101105385	0
81682	2	0	1	-0.609723635	-1.295022975	-1.608269513	0.001556271	-0.500395766	0.010136534	1.356510191	-0.093223687	0.312987157	0.562997134	0.860637118	-1.744387964	0.184042931	0.1587598	-1.695042264	-1.702928842	0.925460973	0.373852129	-0.12086152	0.665252042	33.33333333
82305	1	0	0	 	 	 	-1.429557856	1.451630307	-0.762267354	0.381518491	-0.699026599	1.140155693	-1.523543688	-1.435616651	-0.207791706	0.377697675	0.978373656	-0.719784076	-0.505152562	-0.595707297	-0.615097463	-1.389857021	-1.679417282	66.66666667
82807	1	0	0	-0.008525901	1.261766969	-0.335355316	-0.356222261	0.775928974	0.782540422	-1.080969059	1.10158938	0.084204965	0.619644249	0.121019025	0.052706226	0.239884624	0.807271022	-0.157043842	-0.125835786	0.508627532	1.114826975	0.462163133	0.53624731	83.33333333
82836	1	0	0	1.146685035	1.030990751	0.956562626	-0.714000792	0.100227641	0.010136534	1.356510191	-0.157274085	0.68021902	-0.781939999	-0.022969726	-0.301622438	0.557726892	0.726284433	0.629850698	-0.707394888	-0.943424554	0.967475729	-0.042133526	-1.031446671	50
82848	2	0	1	0.10455046	-0.474975092	1.649443148	-0.892890058	1.451630307	0.782540422	0.869014341	-0.093145608	-1.377506016	-0.904837144	1.324499421	-0.777318989	0.431329367	-1.862704136	0.577146337	-1.729767293	-0.353914619	0.735809705	0.481414434	-1.987825124	60
82900	1	0	0	-0.282504801	-1.789654037	-1.040517258	-0.892890058	0.175305567	1.554944311	0.869014341	0.998258125	0.323857	 	 	-0.320773717	0.989239815	-0.485105013	0.872199627	-0.073032554	 	 	 	 	50
83102	3	1	0	0.383728403	-0.645910178	0.790292996	0.538224069	0.100227641	0.010136534	-1.080969059	-0.220326734	-0.628601666	-0.505826164	-1.601134718	-1.440247605	0.224542125	0.17050779	-0.381608441	-0.941479773	0.56652898	-0.967784316	-0.935257963	0.200179008	71.42857143
83281	3	1	0	0.841930475	-0.177727966	2.7567337	-1.071779324	0.100227641	0.782540422	-1.080969059	-0.79606958	0.606095109	0.095699372	-0.106459435	0.475856787	1.016551651	1.13995407	-0.708088035	0.078032881	0.874982738	0.685723336	0.563920099	0.602720473	80
83559	1	0	0	0.11504764	-0.794472543	-0.048962523	0.717113335	-0.575473692	0.782540422	0.381518491	-0.008068395	-0.263761096	-1.381298674	1.586999627	0.876682329	0.30669965	-0.037739071	0.353889054	0.419341836	-0.424154937	1.073084857	1.311951192	-0.143925742	50
83696	1	0	0	1.164521425	0.02971578	0.464304393	-0.356222261	1.451630307	0.010136534	-0.105977359	-0.719249856	0.217352337	0.130618328	-0.943402407	0.977290511	1.316581287	0.700137424	0.063661399	0.541602623	-0.299649467	-0.802482613	-1.303266825	0.49134756	33.33333333
83796	2	0	1	0.074970416	1.308160153	-0.824939181	-1.429557856	0.47561727	0.782540422	0.869014341	-0.614458512	0.506530243	-0.885054741	-0.865162188	-0.73507932	-0.520845681	0.222346714	-0.239375376	-0.047780337	-1.005832219	0.111724963	-0.525571936	-1.497187626	57.14285714
84065	1	0	0	-0.942556804	-1.786835592	-0.585171863	-0.892890058	0.100227641	0.782540422	-0.105977359	0.333452954	0.711631811	 	 	1.330912561	0.468022075	0.168079678	1.205525987	1.305139635	 	 	 	 	66.66666667
84114	3	1	0	 	 	 	0.001556271	-0.575473692	0.010136534	-0.105977359	-0.593697059	0.201442084	0.755911881	1.695025814	0.163354129	0.380948924	0.069451611	-0.578304723	-0.62630362	-0.547104987	1.024015361	0.870397443	0.586898539	66.66666667
84339	1	0	0	1.634449768	-0.24249578	0.228194937	-0.892890058	0.100227641	1.554944311	1.356510191	-0.099989437	0.333970189	0.540357205	1.270784048	0.321265593	0.014924348	0.618975967	-0.133487865	0.622018652	0.134179107	0.070872659	0.445912773	0.472626237	33.33333333
84779	2	0	1	1.546372671	0.473092157	0.232833862	-1.429557856	1.376552381	0.782540422	-0.593473209	-0.880687898	1.636829963	0.731934839	0.533479362	0.264301056	0.945436778	1.322048212	0.685493765	1.094527086	0.576479436	0.265657879	0.343081026	1.075097459	100
84894	4	1	1	-1.168681138	-0.524330701	-0.720972673	1.79044893	-1.251175025	0.010136534	-1.080969059	1.597312417	-0.646326231	0.354156697	0.867282259	0.319940609	0.114202915	-0.005394821	0.241594944	0.70606876	-0.380527908	1.517303627	0.728256259	0.259442121	25
85083	1	0	0	-0.102737865	0.87880884	-0.488678364	-0.535111527	 	0.782540422	-1.080969059	-1.62373142	 	 	 	 	 	 	 	 	 	 	 	 	83.33333333
85220	4	1	1	0.446524618	0.968964152	-0.516503232	0.001556271	0.100227641	0.782540422	1.844006041	0.759631358	0.991683272	0.60530143	-1.200100018	0.905476375	0.907001988	0.820190216	0.419594175	0.350973521	-0.834899899	-1.582268084	-0.771347599	0.414670789	37.5
85831	4	1	1	-0.254946224	-0.730851103	-0.82893503	0.359334803	0.550695196	-0.762267354	-1.080969059	-0.104478881	1.030511187	0.626439382	0.583424839	0.000126819	0.47217457	1.085618126	0.595255103	0.239018271	0.991903533	0.951302893	0.636752501	0.887548095	42.85714286
86535	1	0	0	 	 	 	-1.429557856	1.451630307	-0.762267354	-0.593473209	-1.173966229	0.258082756	-0.180341554	1.186799543	0.382696211	0.184443031	0.681566319	0.032457769	1.064875049	-0.222950395	0.764089293	1.112299076	0.401792565	66.66666667
86876	1	0	0	1.965580655	1.587154845	-0.427646873	1.611559664	-1.926876358	-1.534671243	0.381518491	1.257985636	-0.546572233	0.13683482	0.065250906	1.63158533	-1.030358904	0.366365946	1.30478385	1.339885838	0.777228069	1.113035169	0.449363745	0.797080167	20
86994	1	0	0	-0.735026323	-0.943408457	-0.388644967	-0.177332995	0.325461418	0.782540422	0.869014341	-0.122307861	0.338154033	-0.632144798	1.085438666	0.561729181	0.084075094	-0.238780073	1.314595185	1.516012142	-1.875639309	-0.426022426	1.336844159	-0.468191992	71.42857143
87086	3	1	0	 	 	 	-1.25066859	0.775928974	-1.534671243	-0.593473209	-0.732267555	0.112196889	0.148476422	-0.468446915	0.005513718	0.290727978	0.638272657	0.999373104	-0.225064591	-0.349069105	0.63526469	0.391167482	0.854996156	12.5
